CustomerID,AnnualIncome,Industry,CustomerID-1,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
3024,83000,Transport,3024,SG,SG,University,M,2/26/1979,Married,2,SDH,215888
3025,83000,Transport,3025,SG,SG,University,F,2/12/1978,Single,0,HDB5,570443
3026,45610,Security,3026,SG,SG,Below Secondary,F,5/4/1986,Single,0,PC,539748
3027,77520,Manufacturing,3027,SG,SG,University,M,5/8/1949,Married,2,HDB4,590003
3028,74400,HealthCare,3028,SG,SG,University,F,11/3/1974,Married,1,HDB5,210014
3029,43500,Energy and Utility,3029,SG,SG,University,M,9/26/1955,Single,0,HDB5,761115
3030,74360,Transport,3030,SG,SG,University,F,10/18/1985,Married,1,HDB4,380119
3031,64000,Information Technology,3031,SG,SG,Secondary,F,9/20/1934,Widowed,0,HDB4,380040
3032,48000,Information Technology,3032,SG,SG,Secondary,M,12/10/1984,Married,3,HDB5,680449
3033,73000,Transport,3033,SG,SG,Diploma,M,6/4/1974,Married,0,HDB5,271008
3034,49160,Food and Beverages,3034,SG,SG,Secondary,F,4/14/1969,Married,0,PC,575577
3035,126000,Energy and Utility,3035,SG,SG,University,M,3/22/1966,Single,0,HDB5,560224
3036,77000,Property,3036,SG,SG,University,M,3/8/1954,Divorced,4,HDB4,360081
3037,252500,Electronics,3037,PH,No,University,M,6/9/1954,Divorced,0,BUN,508000
3038,74000,Media,3038,SG,SG,University,M,11/27/1986,Married,0,HDB3,520874
3039,78680,Transport,3039,MY,No,Diploma,M,3/8/1966,Married,5,SDH,648200
3040,111120,Accounting,3040,SG,SG,University,M,11/2/1967,Married,2,PC,609477
3041,53000,Information Technology,3041,SG,SG,Post Secondary,F,12/13/1977,Married,1,HDB3,600411
3042,80080,Property,3042,SG,SG,University,M,2/9/1972,Married,0,HDB4,637750
3043,33949,Transport,3043,SG,SG,Below Secondary,F,9/6/1959,Married,0,HDB5,530960
3044,73000,HealthCare,3044,SG,SG,University,F,8/7/1988,Married,2,HDB5,370054
3045,58700,Entertainment,3045,AU,No,Secondary,M,11/12/1969,Married,2,SDH,669101
3046,47200,HealthCare,3046,SG,SG,Secondary,F,9/16/1986,Married,2,HDB5,200801
3047,50280,Accounting,3047,SG,SG,Secondary,F,8/3/1978,Married,1,HDB3,521862
3048,57000,Information Technology,3048,SG,SG,Diploma,F,6/9/1984,Married,1,HDB4,600005
3049,48200,Information Technology,3049,SG,SG,Post Secondary,M,5/2/1985,Married,0,PC,519496
3050,46800,Diversified,3050,SG,SG,Below Secondary,F,9/7/1964,Single,0,HDB5,543309
3051,138100,Investment,3051,SG,SG,University,M,2/25/1964,Married,2,PC,529869
3052,50000,Security,3052,MY,No,Secondary,F,9/1/1981,Single,0,PC,432004
3053,77000,Food and Beverages,3053,SG,SG,Diploma,F,1/18/1977,Married,3,HDB3,200804
3054,55000,Communications,3054,SG,SG,University,M,4/6/1984,Single,0,PC,659548
3055,79000,Transport,3055,SG,SG,Diploma,F,8/17/1968,Married,1,PC,519496
3056,43000,Communications,3056,SG,SG,Below Secondary,M,10/26/1974,Married,5,HDB3,530830
3057,74600,Food and Beverages,3057,SG,SG,University,M,9/5/1985,Married,3,PC,600124
3058,32730,Electronics,3058,SG,SG,Below Secondary,F,6/18/1955,Married,0,HDB3,200813
3059,199000,Information Technology,3059,SG,SG,University,F,12/4/1967,Married,0,HDB4,613138
3060,60000,HealthCare,3060,SG,SG,Diploma,M,3/10/1984,Married,1,HDB3,650157
3061,78000,Transport,3061,SG,SG,Diploma,M,7/16/1973,Married,1,HDB2,361004
3062,45840,Consulting,3062,SG,SG,Below Secondary,M,11/13/1944,Married,1,PC,529869
3063,74600,Banking and Finance,3063,SG,SG,University,M,3/8/1986,Single,0,HDB5,390010
3064,58360,Transport,3064,SG,SG,Post Secondary,M,5/4/1964,Married,5,BUN,257869
3065,45630,Transport,3065,SG,SG,Below Secondary,M,6/8/1938,Widowed,3,SH,380113
3066,92000,Transport,3066,SG,SG,University,M,12/5/1970,Single,0,PC,659801
3067,49400,Retail,3067,SG,SG,Secondary,M,11/18/1944,Widowed,0,HDB4,470607
3068,50000,Transport,3068,SG,SG,Secondary,F,3/22/1979,Married,0,HDB5,680007
3069,48000,Property,3069,SG,SG,Post Secondary,M,5/16/1988,Married,0,HDB5,200806
3070,78659,Logistics,3070,SG,SG,Diploma,F,7/26/1940,Widowed,0,HDB5,760324
3071,52800,Manufacturing,3071,SG,SG,Post Secondary,F,6/3/1979,Married,2,HDB3,681687
3072,31291,Communications,3072,SG,SG,Below Secondary,F,9/7/1974,Married,2,HDB5,200031
3073,75760,Food and Beverages,3073,SG,SG,University,M,9/1/1984,Married,3,EC,328103
3074,43000,Transport,3074,SG,SG,Below Secondary,F,4/21/1974,Married,5,HDB4,570024
3075,79000,Consulting,3075,SG,SG,Diploma,M,1/29/1947,Single,0,PC,466588
3076,79000,HealthCare,3076,SG,SG,Diploma,M,10/18/1964,Married,0,HDB5,212672
3077,60100,Information Technology,3077,SG,SG,Diploma,M,8/10/1979,Married,0,HDB5,531698
3078,83000,Government,3078,SG,SG,University,M,12/16/1978,Married,0,SDH,278854
3079,209500,Property,3079,SG,SG,Below Secondary,M,2/22/1959,Married,1,HDB3,320115
3080,38000,Communications,3080,SG,SG,Below Secondary,F,3/20/1959,Married,0,HDB5,210052
3081,48000,Transport,3081,SG,SG,Secondary,F,4/23/1984,Married,0,HDB5,212671
3082,47000,Retail,3082,SG,SG,Secondary,F,11/3/1984,Single,0,HDB4,370019
3083,42000,Design,3083,SG,SG,Below Secondary,M,5/29/1979,Single,0,HDB4,560403
3084,57000,Communications,3084,SG,SG,Diploma,M,12/24/1984,Married,5,HDB3,330056
3085,89600,Investment,3085,SG,SG,University,F,2/6/1974,Married,2,HDB5,550256
3086,68391,Manufacturing,3086,SG,SG,Below Secondary,F,1/4/1970,Married,3,SDH,267948
3087,46800,Diversified,3087,SG,SG,Below Secondary,M,4/12/1964,Single,0,HDB5,825195
3088,59000,Government,3088,SG,SG,Post Secondary,F,3/22/1955,Married,0,PC,509000
3089,42000,Food and Beverages,3089,ID,No,Below Secondary,M,12/10/1980,Married,0,HDB3,650101
3090,49000,Security,3090,SG,SG,Secondary,M,6/10/1953,Divorced,0,HDB5,640646
3091,54120,Electronics,3091,SG,SG,Secondary,F,9/20/1969,Married,0,BUN,297972
3092,44320,Transport,3092,SG,SG,Below Secondary,F,4/14/1969,Married,1,HDB4,403002
3093,45000,Energy and Utility,3093,US,No,Below Secondary,M,11/22/1935,Married,2,HDB3,415814
3094,52000,Government,3094,SG,SG,Secondary,M,12/15/1960,Married,3,SH,248871
3095,42000,Logistics,3095,US,No,Below Secondary,M,6/9/1954,Married,1,HDB4,600205
3096,50000,Diversified,3096,SG,SG,Secondary,M,10/13/1979,Married,1,HDB4,600005
3097,201000,Manufacturing,3097,SG,SG,University,M,9/3/1982,Married,0,HDB3,650385
3098,52000,Information Technology,3098,IN,No,Secondary,F,12/24/1961,Married,0,HDB3,650120
3099,51000,Entertainment,3099,SG,SG,Post Secondary,M,1/1/1965,Married,5,HDB4,661027
3100,32868,Transport,3100,SG,SG,Below Secondary,M,7/12/1962,Married,0,HDB3,520321
3101,58360,Transport,3101,SG,SG,Post Secondary,F,6/14/1952,Married,0,HDB4,419832
3102,157000,Energy and Utility,3102,SG,SG,University,M,11/13/1959,Married,0,HDB5,560575
3103,50000,Electronics,3103,SG,SG,Secondary,M,8/10/1979,Married,4,HDB4,644517
3104,44000,Communications,3104,SG,SG,Below Secondary,M,5/4/1970,Married,2,HDB4,683297
3105,57775,Banking and Finance,3105,SG,SG,Below Secondary,M,1/25/1969,Married,3,SDH,267948
3106,44400,HealthCare,3106,SG,SG,Below Secondary,M,12/2/1969,Married,0,HDB3,200806
3107,47000,Transport,3107,SG,SG,Below Secondary,M,10/23/1952,Married,2,PC,159958
3108,44500,Property,3108,SG,SG,Below Secondary,M,5/4/1985,Single,0,HDB4,382114
3109,73000,Energy and Utility,3109,SG,SG,University,F,1/18/1988,Married,0,HDB4,760727
3110,214460,Media,3110,SG,SG,Post Secondary,F,5/8/1969,Married,5,HDB4,661027
3111,80200,Transport,3111,SG,SG,Diploma,M,9/26/1956,Married,0,SDH,279711
3112,51000,Design,3112,SG,SG,Post Secondary,M,10/26/1964,Married,4,HDB3,644660
3113,52000,Manufacturing,3113,SG,SG,Secondary,F,10/18/1960,Married,0,HDB5,530452
3114,78000,Transport,3114,SG,SG,Diploma,M,9/26/1971,Married,0,HDB2,590003
3115,48000,Energy and Utility,3115,SG,SG,Secondary,M,12/10/1984,Married,0,HDB5,640695
3116,74000,HealthCare,3116,SG,SG,University,M,6/10/1986,Single,0,PC,458965
3117,74400,Communications,3117,SG,SG,University,F,6/4/1974,Married,0,HDB3,680132
3118,51900,HealthCare,3118,SG,SG,Secondary,M,9/21/1955,Married,0,HDB2,791403
3119,82040,Transport,3119,SG,SG,University,M,2/4/1980,Single,0,PC,678943
3120,75360,Banking and Finance,3120,SG,SG,University,M,3/8/1954,Married,0,HDB5,550427
3121,55600,Transport,3121,SG,SG,Secondary,M,6/9/1964,Married,0,HDB5,680677
3122,74000,Communications,3122,SG,SG,University,M,11/27/1986,Married,0,HDB5,200803
3123,58550,Manufacturing,3123,PH,No,Secondary,M,12/13/1960,Married,4,EC,478930
3124,82040,Information Technology,3124,SG,SG,University,M,11/9/1979,Single,0,PC,238436
3125,52000,Banking and Finance,3125,SG,SG,Secondary,F,9/6/1959,Single,0,HDB4,550401
3126,253520,Food and Beverages,3126,SG,SG,University,F,8/7/1954,Divorced,0,HDB4,760638
3127,54120,Retail,3127,PH,No,Secondary,M,11/12/1969,Single,0,PC,534210
3128,90480,Energy and Utility,3128,SG,SG,University,M,6/9/1972,Married,1,HDB4,310203
3129,42000,HealthCare,3129,SG,SG,Below Secondary,M,5/2/1988,Married,2,HDB5,560584
3130,80760,Property,3130,SG,SG,Diploma,M,12/3/1954,Married,5,HDB3,530537
3131,59000,Electronics,3131,MY,No,Post Secondary,M,2/25/1964,Single,0,HDB5,520301
3132,49960,Property,3132,SG,SG,Secondary,M,1/18/1974,Married,2,HDB3,644517
3133,52000,Diversified,3133,SG,SG,Secondary,M,9/8/1954,Married,0,PC,390010
3134,74000,Investment,3134,SG,SG,University,F,6/7/1986,Single,0,PC,486849
3135,42000,Communications,3135,SG,SG,Below Secondary,M,4/6/1984,Married,0,SDH,268386
3136,60000,Manufacturing,3136,SG,SG,Secondary,M,3/8/1945,Married,0,SDH,278799
3137,53400,Security,3137,SG,SG,Post Secondary,M,10/26/1974,Married,1,HDB5,730415
3138,75000,Communications,3138,SG,SG,Below Secondary,M,10/20/1946,Married,2,PC,509373
3139,86000,Investment,3139,SG,SG,University,M,10/31/1970,Married,4,SDH,297813
3140,92000,Electronics,3140,SG,SG,University,M,12/4/1970,Married,3,BUN,578050
3141,74400,Manufacturing,3141,US,No,University,F,7/26/1974,Married,1,HDB4,562130
3142,198200,HealthCare,3142,SG,SG,Diploma,F,2/15/1947,Single,0,HDB5,432014
3143,32731,Media,3143,SG,SG,Below Secondary,F,1/14/1964,Married,0,HDB5,821101
3144,31589,Manufacturing,3144,HK,No,Below Secondary,F,6/11/1939,Married,4,HDB5,562104
3145,206000,Investment,3145,SG,SG,University,M,12/8/1964,Married,2,HDB4,605285
3146,56087,Transport,3146,SG,SG,Secondary,M,9/11/1969,Single,0,PC,486069
3147,80000,Media,3147,SG,SG,University,F,6/1/1941,Widowed,2,PC,688992
3148,81000,Information Technology,3148,SG,SG,University,F,3/8/1984,Single,0,PC,787065
3149,74600,Marine,3149,SG,SG,University,M,2/5/1986,Married,2,HDB3,610005
3150,46000,Retail,3150,SG,SG,Secondary,F,6/26/1939,Widowed,0,PC,787078
3151,141600,Security,3151,PH,No,University,M,2/23/1962,Married,0,HDB5,670101
3152,49200,Banking and Finance,3152,SG,SG,Diploma,M,7/22/1975,Married,1,HDB3,680406
3153,45000,Communications,3153,SG,SG,Below Secondary,F,8/13/1959,Single,0,HDB5,730549
3154,73000,Investment,3154,SG,SG,University,F,6/13/1987,Married,0,HDB5,210051
3155,99000,Property,3155,SG,SG,University,M,6/28/1969,Married,0,HDB5,530911
3156,51900,Electronics,3156,MY,No,Secondary,M,3/16/1964,Single,0,HDB4,670120
3157,42000,Energy and Utility,3157,SG,SG,Below Secondary,M,5/4/1954,Married,2,HDB4,600216
3158,99000,Investment,3158,SG,SG,University,M,10/26/1934,Widowed,0,PC,738089
3159,44400,Security,3159,SG,SG,Below Secondary,F,9/19/1969,Married,1,SDH,339098
3160,253800,Banking and Finance,3160,SG,SG,University,M,9/8/1954,Married,2,HDB5,520310
3161,56600,Food and Beverages,3161,SG,SG,Diploma,F,6/7/1978,Married,0,HDB5,550101
3162,55000,HealthCare,3162,SG,SG,Secondary,M,3/13/1941,Married,0,HDB5,200807
3163,44400,Agribusiness,3163,AU,No,Below Secondary,F,9/22/1969,Married,1,HDB5,200814
3164,75800,Manufacturing,3164,SG,SG,University,F,6/18/1984,Married,3,HDB3,411671
3165,55000,Communications,3165,SG,SG,Diploma,M,12/9/1968,Married,2,PC,738097
3166,79000,HealthCare,3166,SG,SG,Diploma,M,3/12/1967,Married,1,PC,738207
3167,52000,Entertainment,3167,SG,SG,Secondary,M,5/11/1959,Single,0,HDB4,561596
3168,51000,Government,3168,SG,SG,Post Secondary,F,10/4/1959,Married,2,HDB2,360002
3169,74400,Diversified,3169,SG,SG,University,F,8/27/1974,Married,0,HDB2,600003
3170,31597,Communications,3170,SG,SG,Below Secondary,F,10/18/1937,Married,5,BUN,567938
3171,59100,Transport,3171,SG,SG,Post Secondary,F,2/21/1959,Single,0,PC,469336
3172,74400,Consulting,3172,SG,SG,University,M,7/26/1974,Single,0,SDH,789560
3173,45000,Investment,3173,SG,SG,Below Secondary,M,8/10/1941,Married,2,PC,669619
3174,49800,Marine,3174,SG,SG,Secondary,F,7/26/1936,Married,1,HDB4,271011
3175,60100,Transport,3175,SG,SG,Diploma,F,8/28/1979,Married,0,HDB3,541325
3176,52000,HealthCare,3176,SG,SG,Secondary,M,5/9/1954,Married,1,HDB4,271013
3177,77720,Diversified,3177,SG,SG,Diploma,M,3/27/1968,Married,0,HDB3,320030
3178,49000,Property,3178,SG,SG,Diploma,F,8/5/1978,Married,4,HDB4,680295
3179,49760,Transport,3179,SG,SG,Secondary,M,5/23/1964,Married,0,HDB3,670107
3180,76200,Transport,3180,SG,SG,Diploma,M,12/18/1947,Married,0,HDB5,822104
3181,43800,Agribusiness,3181,SG,SG,Below Secondary,F,3/24/1972,Married,1,HDB3,120355
3182,44400,Transport,3182,SG,SG,Below Secondary,F,12/13/1969,Married,2,PC,600124
3183,80800,Manufacturing,3183,SG,SG,Diploma,F,9/10/1954,Divorced,0,HDB5,520419
3184,42000,Property,3184,SG,SG,Below Secondary,F,10/12/1984,Married,3,PC,649925
3185,50000,Property,3185,SG,SG,Secondary,M,10/1/1979,Married,2,HDB4,612138
3186,80840,Manufacturing,3186,SG,SG,Diploma,M,9/18/1954,Married,0,HDB3,680704
3187,52000,HealthCare,3187,SG,SG,Secondary,M,8/9/1959,Single,0,HDB4,590006
3188,143320,Energy and Utility,3188,SG,SG,University,M,6/9/1960,Married,0,HDB3,390034
3189,45000,Transport,3189,SG,SG,Below Secondary,M,6/4/1936,Married,1,HDB3,541223
3190,46920,Media,3190,SG,SG,Below Secondary,F,7/19/1964,Single,0,HDB5,541259
3191,76000,Transport,3191,ID,No,Diploma,M,1/9/1947,Divorced,2,HDB5,390019
3192,58000,Investment,3192,SG,SG,Post Secondary,F,9/22/1969,Married,2,HDB4,644273
3193,254000,HealthCare,3193,SG,SG,University,M,5/22/1954,Married,2,HDB4,680119
3194,22433,Consulting,3194,SG,SG,Below Secondary,M,1/5/1950,Married,2,HDB5,510251
3195,53500,Retail,3195,SG,SG,Secondary,M,4/7/1979,Single,0,BUN,309276
3196,52000,Communications,3196,SG,SG,Secondary,F,4/20/1961,Married,2,HDB3,460029
3197,74400,Investment,3197,SG,SG,University,F,8/27/1974,Married,0,HDB4,510103
3198,99100,Energy and Utility,3198,SG,SG,University,M,6/26/1969,Married,2,HDB5,538683
3199,89840,HealthCare,3199,SG,SG,University,F,2/21/1974,Married,0,HDB3,550243
3200,54160,Property,3200,MY,No,Secondary,M,4/6/1969,Single,0,DH,350102
3201,81772,Transport,3201,SG,SG,Post Secondary,M,4/23/1974,Married,1,HDB5,680448
3202,138800,Investment,3202,SG,SG,University,M,1/16/1964,Married,2,HDB5,460014
3203,86320,Diversified,3203,SG,SG,University,M,11/25/1970,Married,2,PC,574044
3204,75800,Retail,3204,SG,SG,University,M,10/4/1984,Married,0,HDB4,641495
3205,42000,Electronics,3205,SG,SG,Below Secondary,M,4/21/1985,Married,0,HDB3,685296
3206,55000,HealthCare,3206,SG,SG,Secondary,F,1/23/1938,Married,1,EC,329112
3207,60100,Government,3207,SG,SG,Diploma,M,7/25/1979,Married,4,HDB4,644280
3208,60000,HealthCare,3208,SG,SG,Secondary,M,11/17/1954,Married,4,SDH,278910
3209,83800,Design,3209,SG,SG,University,F,11/25/1984,Single,0,HDB4,120358
3210,57000,HealthCare,3210,SG,SG,Diploma,F,2/24/1955,Married,0,HDB5,760819
3211,48200,Communications,3211,SG,SG,Post Secondary,F,3/11/1986,Married,0,HDB4,510101
3212,73000,Transport,3212,SG,SG,Diploma,M,11/21/1974,Married,3,HDB5,201007
3213,254000,Manufacturing,3213,SG,SG,University,F,9/10/1954,Married,5,PC,669598
3214,83000,Information Technology,3214,SG,SG,University,M,2/14/1981,Married,1,PC,528801
3215,57000,Information Technology,3215,SG,SG,Diploma,F,11/9/1984,Married,2,AP,458756
3216,31603,Media,3216,SG,SG,Below Secondary,M,3/3/1937,Married,4,HDB5,670474
3217,78100,Property,3217,SG,SG,Diploma,M,8/4/1969,Married,0,HDB3,550403
3218,79000,Investment,3218,SG,SG,Diploma,M,7/23/1969,Married,0,HDB3,210037
3219,74000,Manufacturing,3219,SG,SG,University,F,8/1/1986,Married,3,HDB5,211014
3220,157000,Energy and Utility,3220,MY,No,University,F,6/14/1959,Married,0,HDB4,440001
3221,59400,Retail,3221,SG,SG,Below Secondary,F,10/3/1969,Married,0,TH,308409
3222,43000,Diversified,3222,SG,SG,University,M,5/3/1939,Widowed,2,PC,679000
3223,75480,HealthCare,3223,SG,SG,University,F,1/21/1954,Married,1,HDB3,660028
3224,33980,Investment,3224,SG,SG,Below Secondary,M,5/15/1956,Married,0,HDB3,537984
3225,53000,Manufacturing,3225,SG,SG,Post Secondary,F,1/17/1979,Married,1,DH,688322
3226,49200,Information Technology,3226,SG,SG,Diploma,M,9/20/1975,Married,3,PC,207226
3227,102000,Banking and Finance,3227,SG,SG,University,M,7/22/1967,Married,3,HDB3,329856
3228,75800,HealthCare,3228,AU,No,University,M,5/21/1984,Single,0,HDB4,470723
3229,59000,Energy and Utility,3229,SG,SG,Below Secondary,M,12/8/1954,Married,2,BUN,298694
3230,52000,Banking and Finance,3230,SG,SG,Secondary,M,3/26/1960,Married,2,HDB5,520107
3231,51000,Communications,3231,SG,SG,Post Secondary,M,10/9/1966,Married,0,HDB5,640744
3232,198360,Transport,3232,SG,SG,University,F,3/6/1969,Married,3,DH,658571
3233,38080,Manufacturing,3233,SG,SG,Below Secondary,M,3/12/1959,Married,1,HDB5,760175
3234,75800,Property,3234,IN,No,University,F,11/25/1984,Married,1,HDB4,370019
3235,52000,Property,3235,SG,SG,Post Secondary,M,2/15/1984,Married,3,HDB3,510749
3236,86400,Food and Beverages,3236,SG,SG,University,M,3/12/1971,Married,2,HDB4,637058
3237,49500,Communications,3237,SG,SG,Secondary,F,2/15/1968,Married,1,HDB5,530001
3238,79300,Electronics,3238,SG,SG,Diploma,M,2/25/1964,Married,2,HDB5,590006
3239,57100,Transport,3239,SG,SG,Post Secondary,F,3/14/1974,Married,1,HDB5,730318
3240,42000,Retail,3240,SG,SG,Below Secondary,F,10/19/1979,Married,2,HDB5,640532
3241,222500,Investment,3241,SG,SG,Post Secondary,F,5/24/1974,Married,1,SDH,689102
3242,74000,Property,3242,SG,SG,University,F,10/24/1986,Married,2,HDB4,120359
3243,73000,Marine,3243,SG,SG,Diploma,M,3/24/1974,Married,1,HDB3,271021
3244,52000,HealthCare,3244,SG,SG,Secondary,F,6/17/1954,Divorced,0,HDB5,530419
3245,42000,Security,3245,SG,SG,Below Secondary,M,1/7/1985,Married,1,HDB5,142032
3246,158000,Investment,3246,SG,SG,University,M,7/24/1959,Married,4,HDB5,210052
3247,79000,Education,3247,SG,SG,University,F,1/23/1950,Divorced,0,HDB4,560563
3248,51000,Electronics,3248,SG,SG,Post Secondary,F,12/28/1971,Married,2,HDB4,606288
3249,76240,Service,3249,SG,SG,Diploma,F,4/14/1949,Married,0,HDB3,610348
3250,99400,Consulting,3250,SG,SG,University,M,6/4/1969,Married,1,HDB4,406002
3251,44520,Electronics,3251,SG,SG,Below Secondary,M,12/13/1969,Married,5,HDB5,550530
3252,80000,Information Technology,3252,SG,SG,Diploma,F,10/12/1959,Married,0,HDB3,680679
3253,45890,Property,3253,SG,SG,Post Secondary,F,6/4/1949,Widowed,1,SH,431010
3254,80400,Transport,3254,SG,SG,University,M,1/11/1971,Married,2,HDB4,601219
3255,102000,Investment,3255,SG,SG,University,M,2/27/1968,Married,0,HDB3,160125
3256,32396,Logistics,3256,SG,SG,Below Secondary,M,5/24/1964,Married,2,HDB5,440028
3257,30719,Communications,3257,SG,SG,Below Secondary,F,6/15/1949,Married,1,HDB5,550103
3258,104700,Energy and Utility,3258,PH,No,University,M,2/15/1966,Married,0,PC,787078
3259,59600,Information Technology,3259,SG,SG,Post Secondary,F,12/24/1954,Married,1,PC,509000
3260,51200,Investment,3260,SG,SG,Below Secondary,M,4/19/1983,Single,0,SDH,458756
3261,30325,Security,3261,SG,SG,Below Secondary,M,9/1/1946,Married,0,HDB3,670406
3262,32745,Communications,3262,SG,SG,Below Secondary,M,3/15/1964,Married,2,HDB4,680283
3263,54240,Media,3263,SG,SG,Secondary,M,5/27/1969,Married,0,HDB4,670520
3264,58500,Government,3264,SG,SG,Post Secondary,M,11/2/1971,Married,0,HDB2,600003
3265,59600,Electronics,3265,SG,SG,Post Secondary,M,4/5/1954,Married,3,HDB3,200816
3266,24700,Education,3266,US,No,Below Secondary,M,1/25/1959,Married,0,HDB5,380004
3267,49200,Retail,3267,SG,SG,Secondary,M,7/27/1959,Married,2,HDB3,200805
3268,47000,Entertainment,3268,SG,SG,Below Secondary,F,6/23/1964,Married,0,HDB3,200814
3269,57000,Communications,3269,SG,SG,Diploma,M,2/28/1985,Married,2,HDB4,610007
3270,84300,Government,3270,SG,SG,University,F,10/9/1944,Married,0,SH,668306
3271,77000,Education,3271,SG,SG,Diploma,F,11/12/1974,Married,0,HDB4,637750
3272,48000,Manufacturing,3272,IN,No,Post Secondary,F,7/2/1986,Married,0,HDB4,570022
3273,47000,Property,3273,SG,PR,Below Secondary,M,11/17/1964,Single,0,HDB5,210053
3274,74400,Accounting,3274,SG,SG,University,M,12/18/1974,Married,0,HDB2,570022
3275,42000,Security,3275,SG,SG,Below Secondary,F,2/23/1985,Married,0,HDB5,822109
3276,49800,Information Technology,3276,SG,SG,Secondary,M,6/20/1934,Married,2,TH,487000
3277,45000,Security,3277,SG,SG,Secondary,M,7/25/1949,Widowed,0,HDB4,380004
3278,32093,Data Storage,3278,SG,SG,Below Secondary,M,11/1/1965,Married,1,HDB4,600314
3279,54240,Information Technology,3279,ID,No,Secondary,F,5/27/1969,Married,1,HDB5,540101
3280,42000,Property,3280,SG,SG,Below Secondary,M,7/23/1984,Married,1,HDB3,680443
3281,47200,Transport,3281,SG,SG,Secondary,M,6/19/1986,Married,2,HDB4,639250
