CustomerID,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
4559,SG,SG,Post Secondary,F,10/12/1985,Single,0,HDB4,650306
4560,SG,SG,University,M,10/18/1985,Single,0,HDB4,640711
4561,SG,SG,Post Secondary,M,10/20/1985,Single,0,EC,238436
4562,SG,SG,Diploma,M,1/18/1972,Married,1,HDB3,530253
4563,SG,SG,Post Secondary,F,1/18/1962,Married,0,HDB4,461020
4564,SG,SG,Post Secondary,F,10/21/1985,Single,0,HDB3,400840
4565,SG,SG,University,M,2/13/1956,Married,0,HDB4,460091
4566,SG,SG,Post Secondary,M,3/13/1959,Married,0,HDB3,160133
4567,SG,SG,Post Secondary,F,3/16/1959,Married,0,HDB3,160133
4568,SG,SG,Below Secondary,M,10/21/1985,Widowed,0,HDB5,680006
4569,SG,SG,Below Secondary,M,3/16/1965,Married,0,TH,369825
4570,SG,SG,Below Secondary,M,4/27/1964,Married,0,HDB4,641210
4571,SG,SG,Diploma,F,5/14/1966,Married,0,TH,369825
4572,SG,SG,Diploma,M,10/29/1985,Single,0,HDB5,680006
4573,SG,SG,Below Secondary,M,11/2/1985,Single,0,HDB4,530917
4574,SG,SG,Secondary,F,6/3/1964,Married,0,HDB4,641210
4575,SG,SG,Secondary,F,11/3/1985,Single,0,HDB3,164004
4576,SG,SG,University,M,11/19/1985,Single,0,HDB3,680603
4577,SG,SG,Below Secondary,M,7/13/1956,Married,1,HDB4,543224
4578,SG,SG,Below Secondary,M,7/14/1963,Married,1,PC,669590
4579,SG,SG,Below Secondary,F,8/22/1963,Married,1,PC,669590
4580,SG,SG,Post Secondary,F,9/11/1969,Widowed,0,HDB4,590003
4581,SG,SG,University,M,9/4/1983,Married,3,HDB4,737937
4582,SG,SG,Diploma,M,9/7/1956,Married,1,HDB4,461020
4583,SG,SG,Below Secondary,M,12/13/1985,Single,0,HDB4,530452
4584,SG,SG,Diploma,M,12/15/1985,Single,0,HDB4,380107
4585,SG,SG,University,F,9/15/1983,Married,3,HDB4,737937
4586,SG,SG,Diploma,M,12/16/1985,Divorced,0,HDB4,310202
4587,SG,SG,Diploma,M,10/14/1988,Married,4,PC,509373
4588,SG,SG,University,M,12/4/1972,Married,1,HDB4,680458
4589,SG,SG,Below Secondary,F,12/27/1988,Married,4,PC,509373
4590,SG,SG,Below Secondary,F,12/26/1985,Single,0,HDB4,520925
4591,SG,SG,Below Secondary,F,12/30/1985,Single,0,HDB3,431014
4592,SG,SG,Below Secondary,F,1/12/1972,Married,1,HDB4,680458
4593,SG,SG,Diploma,F,1/4/1986,Divorced,4,HDB4,730031
4594,SG,SG,University,M,1/13/1986,Widowed,0,HDB5,211672
4595,SG,SG,Secondary,F,1/14/1957,Married,0,HDB3,680462
4596,SG,SG,Secondary,M,2/2/1957,Married,0,HDB5,440004
4597,SG,SG,Below Secondary,M,3/1/1988,Married,2,HDB4,530963
4598,SG,SG,Diploma,M,3/16/1954,Married,0,SDH,297813
4599,SG,SG,Diploma,M,4/2/1954,Married,0,HDB3,682166
4600,SG,SG,Below Secondary,M,4/12/1957,Married,0,HDB3,120512
4601,SG,SG,Post Secondary,F,4/29/1954,Married,0,SDH,297813
4602,SG,SG,Post Secondary,F,1/28/1986,Divorced,0,HDB3,310048
4603,SG,SG,Post Secondary,F,4/30/1954,Married,0,HDB3,682166
4604,SG,SG,Below Secondary,F,2/10/1986,Single,0,HDB3,448909
4605,SG,SG,Secondary,M,5/8/1974,Married,2,BUN,578050
4606,SG,SG,Below Secondary,M,5/11/1955,Married,0,HDB3,650185
4607,SG,SG,Below Secondary,F,2/28/1986,Single,0,HDB3,650201
4608,SG,SG,University,F,2/28/1986,Single,0,HDB4,530516
4609,SG,SG,Post Secondary,F,6/4/1974,Married,2,BUN,578050
4610,SG,SG,University,M,6/26/1957,Married,1,HDB5,210014
4611,SG,SG,University,M,3/5/1986,Widowed,0,HDB4,680549
4612,SG,SG,University,F,7/7/1955,Married,0,HDB3,650185
4613,SG,SG,University,M,3/11/1986,Single,0,HDB5,542186
4614,SG,SG,Secondary,F,7/13/1988,Married,2,HDB4,530963
4615,SG,SG,Secondary,F,3/21/1986,Single,0,HDB5,600063
4616,SG,SG,Post Secondary,F,8/12/1990,Married,5,HDB5,210046
4617,SG,SG,Below Secondary,M,9/28/1990,Married,5,HDB5,210046
4618,SG,SG,Below Secondary,M,3/21/1986,Divorced,0,HDB4,540113
4619,SG,SG,Post Secondary,M,10/8/1957,Married,0,HDB5,211014
4620,SG,SG,University,M,3/22/1986,Single,0,HDB4,680549
4621,SG,SG,Diploma,F,3/28/1986,Single,0,HDB4,530654
4622,SG,SG,Diploma,M,3/28/1986,Single,0,DH,487310
4623,SG,SG,Diploma,M,4/1/1986,Widowed,0,HDB4,531985
4624,SG,SG,University,M,4/2/1986,Single,0,HDB3,750334
4625,SG,SG,University,F,4/8/1986,Single,0,HDB4,730673
4626,SG,SG,University,M,10/16/1989,Married,3,HDB5,211014
4627,MY,PR,Secondary,M,10/30/1980,Married,1,PC,738207
4628,SG,SG,Secondary,M,11/4/1954,Married,0,HDB4,320102
4629,SG,SG,University,F,4/20/1986,Single,0,HDB4,640450
4630,SG,SG,University,M,11/5/1971,Married,0,HDB3,659003
4631,SG,SG,Post Secondary,M,11/6/1957,Married,0,HDB3,530239
4632,SG,SG,University,M,4/23/1986,Single,0,HDB4,640536
4633,SG,SG,Below Secondary,M,11/30/1957,Married,2,HDB4,560563
4634,SG,SG,Below Secondary,F,4/24/1986,Single,0,AP,738097
4635,SG,SG,Below Secondary,F,4/27/1986,Widowed,0,HDB3,640444
4636,SG,SG,Diploma,F,12/23/1989,Married,3,HDB5,211014
4637,SG,SG,Secondary,M,12/27/1957,Married,0,HDB4,530654
4638,SG,SG,University,M,12/30/1957,Married,0,HDB4,680638
4639,SG,SG,University,M,4/30/1986,Single,0,HDB4,530447
4640,SG,SG,Diploma,M,1/5/1980,Married,1,HDB4,680471
4641,SG,SG,University,F,2/4/1980,Married,1,PC,738207
4642,SG,SG,University,M,5/3/1986,Single,0,HDB4,671217
4643,SG,SG,Secondary,M,2/11/1958,Married,3,HDB4,210044
4644,SG,SG,University,M,5/11/1986,Single,0,HDB5,380113
4645,SG,SG,University,M,5/14/1986,Divorced,0,HDB4,560105
4646,SG,SG,Post Secondary,F,5/16/1986,Single,0,HDB4,530627
4647,SG,SG,University,M,5/16/1986,Single,0,HDB4,150088
4648,SG,SG,Diploma,M,2/12/1958,Married,0,HDB5,570219
4649,SG,SG,Diploma,M,5/19/1986,Single,0,HDB4,550535
4650,SG,SG,University,M,5/26/1986,Single,0,HDB4,150035
4651,SG,SG,University,M,3/3/1958,Married,0,HDB3,650120
4652,SG,SG,University,F,3/25/1954,Married,0,HDB4,320102
4653,SG,SG,Secondary,F,5/26/1986,Single,0,HDB2,520449
4654,SG,SG,University,M,4/7/1958,Married,0,HDB4,542314
4655,SG,SG,Below Secondary,M,4/25/1984,Married,3,DH,789560
4656,SG,SG,Below Secondary,F,5/30/1986,Widowed,0,BUN,567938
4657,SG,SG,University,M,5/1/1958,Married,0,HDB5,680212
4658,SG,SG,Post Secondary,F,6/13/1971,Married,0,HDB3,659003
4659,SG,SG,Diploma,F,7/22/1980,Married,1,HDB4,680471
4660,SG,SG,Diploma,F,6/3/1986,Single,0,HDB5,640988
4661,SG,SG,Below Secondary,M,6/5/1986,Single,0,HDB3,530552
4662,SG,SG,Below Secondary,M,6/7/1986,Widowed,0,HDB4,510427
4663,SG,SG,Below Secondary,M,6/8/1986,Single,0,HDB4,472748
4664,SG,SG,University,M,6/15/1986,Single,0,HDB4,560221
4665,SG,SG,Post Secondary,M,8/2/1966,Married,0,HDB3,570186
4666,SG,SG,Diploma,M,8/21/1957,Married,0,HDB4,753351
4667,SG,SG,Diploma,F,6/21/1986,Single,0,HDB4,762115
4668,SG,SG,Secondary,F,8/29/1964,Married,0,HDB3,570186
4669,SG,SG,Secondary,F,8/30/1957,Married,0,HDB4,753351
4670,SG,SG,Below Secondary,F,10/1/1984,Married,3,DH,789560
4671,SG,SG,Below Secondary,F,7/1/1986,Divorced,0,SH,209712
4672,SG,SG,Below Secondary,M,10/1/1982,Married,1,HDB3,670609
4673,SG,SG,Post Secondary,M,7/7/1986,Single,0,HDB3,431006
4674,SG,SG,Below Secondary,M,11/26/1963,Married,1,HDB3,330044
4675,SG,SG,Below Secondary,M,7/8/1986,Single,0,HDB4,521229
4676,SG,SG,University,F,12/7/1982,Married,1,HDB3,670609
4677,SG,SG,Secondary,F,12/9/1963,Married,1,HDB3,330044
4678,SG,SG,University,F,7/8/1986,Single,0,HDB3,730345
4679,SG,SG,University,M,2/15/1968,Married,1,HDB3,560546
4680,SG,SG,Diploma,F,7/13/1986,Single,0,HDB4,660023
4681,SG,SG,Diploma,F,2/16/1987,Married,2,PC,574044
4682,SG,SG,Diploma,F,7/17/1986,Single,0,HDB4,760353
4683,SG,SG,University,M,7/18/1986,Single,0,HDB3,521874
4684,SG,SG,Secondary,F,7/29/1986,Single,0,HDB3,520498
4685,SG,SG,Below Secondary,M,8/1/1986,Single,0,HDB4,652290
4686,SG,SG,Below Secondary,M,2/17/1987,Married,2,PC,574044
4687,SG,SG,Diploma,M,3/4/1986,Married,2,HDB3,510751
4688,SG,SG,University,F,4/27/1986,Married,2,HDB3,510751
4689,SG,SG,University,F,8/2/1986,Widowed,0,HDB4,605286
4690,SG,SG,Secondary,M,8/4/1986,Single,0,HDB3,650205
4691,SG,SG,Secondary,F,5/1/1967,Married,1,HDB3,550506
4692,SG,SG,University,F,8/9/1986,Divorced,2,HDB3,650230
4693,SG,SG,Diploma,M,5/2/1967,Married,1,HDB3,550506
4694,SG,SG,Below Secondary,F,5/3/1959,Married,0,HDB4,140110
4695,SG,SG,University,F,5/17/1968,Married,1,HDB3,560546
4696,SG,SG,Secondary,M,6/24/1959,Married,0,HDB4,140110
4697,SG,SG,Secondary,M,6/28/1984,Married,3,HDB4,680705
4698,SG,SG,Below Secondary,M,7/27/1959,Married,0,HDB4,310251
4699,SG,SG,Below Secondary,F,8/10/1984,Married,3,HDB4,680705
4700,SG,SG,Below Secondary,F,8/10/1959,Married,0,HDB4,310251
4701,SG,SG,University,F,8/21/1970,Married,1,HDB4,520391
4702,SG,SG,University,M,8/22/1970,Married,1,HDB4,520391
4703,SG,SG,University,F,8/14/1986,Divorced,0,HDB4,510718
4704,SG,SG,Secondary,F,10/1/1978,Married,0,TH,329049
4705,SG,SG,Below Secondary,F,10/15/1970,Married,1,HDB4,530373
4706,SG,SG,Below Secondary,F,8/21/1986,Widowed,0,HDB4,530322
4707,SG,SG,Below Secondary,F,10/21/1959,Married,0,HDB3,670142
4708,SG,SG,Post Secondary,M,10/28/1978,Married,0,TH,329049
4709,SG,SG,Secondary,F,8/22/1986,Single,0,HDB3,200816
4710,SG,SG,Post Secondary,F,8/29/1986,Single,0,HDB4,210010
4711,SG,SG,Secondary,M,9/6/1986,Single,0,HDB4,560648
4712,SG,SG,University,F,11/29/1959,Married,1,HDB4,510206
4713,SG,SG,University,M,9/7/1986,Single,0,HDB3,640549
4714,SG,SG,Post Secondary,M,9/12/1986,Single,0,HDB3,543203
4715,SG,SG,Below Secondary,F,12/1/1959,Married,0,HDB4,601225
4716,SG,SG,Below Secondary,M,9/26/1986,Single,0,HDB3,730856
4717,SG,SG,Below Secondary,F,1/18/1982,Married,1,PC,528801
4718,SG,SG,Diploma,F,9/30/1986,Single,0,HDB4,560432
4719,SG,SG,Diploma,M,2/20/1970,Married,1,HDB4,530373
4720,SG,SG,Diploma,F,3/2/1970,Married,0,HDB3,400002
4721,SG,SG,University,F,10/2/1986,Single,0,PC,600124
4722,SG,SG,University,F,10/6/1986,Widowed,0,HDB4,360010
4723,SG,SG,Post Secondary,M,3/2/1959,Married,0,HDB3,670142
4724,SG,SG,Post Secondary,F,10/26/1986,Divorced,0,HDB3,400014
4725,SG,SG,Secondary,M,4/17/1979,Married,1,HDB4,680471
4726,SG,SG,Secondary,M,5/15/1982,Married,1,PC,528801
4727,SG,SG,University,M,10/28/1986,Single,0,HDB4,150001
4728,SG,SG,Post Secondary,F,6/11/1970,Married,1,HDB3,530419
4729,SG,SG,Post Secondary,F,6/15/1954,Married,0,HDB3,650116
4730,SG,SG,Secondary,M,10/29/1986,Single,0,HDB3,543298
4731,SG,SG,Below Secondary,M,11/3/1986,Single,0,HDB4,310096
4732,SG,SG,Below Secondary,M,11/10/1986,Single,0,HDB4,310110
4733,SG,SG,Below Secondary,F,11/15/1986,Single,0,HDB4,510406
4734,SG,SG,Secondary,F,7/8/1960,Married,2,HDB4,640836
4735,SG,SG,Below Secondary,M,7/19/1970,Married,0,HDB3,400002
4736,SG,SG,University,M,7/20/1970,Married,1,HDB3,530419
4737,SG,SG,University,F,11/21/1986,Widowed,0,DH,688322
4738,SG,SG,Below Secondary,M,7/22/1954,Married,0,HDB3,650116
4739,SG,SG,Post Secondary,F,7/27/1959,Married,0,PC,207226
4740,SG,SG,Post Secondary,M,7/27/1971,Married,1,HDB4,530423
4741,SG,SG,University,F,12/9/1986,Single,0,HDB4,460140
4742,SG,SG,University,F,12/9/1986,Single,0,HDB4,560105
4743,SG,SG,University,F,12/21/1986,Single,0,HDB3,570219
4744,SG,SG,Diploma,M,12/24/1986,Single,0,HDB4,530657
4745,SG,SG,Diploma,M,7/31/1959,Married,0,PC,207226
4746,SG,SG,University,F,8/2/1971,Married,1,HDB4,530423
4747,SG,SG,Post Secondary,F,1/6/1987,Single,0,HDB4,530657
4748,SG,SG,Secondary,F,1/8/1954,Single,0,HDB4,680132
4749,SG,SG,Secondary,F,1/10/1987,Single,0,HDB4,561253
4750,SG,SG,Post Secondary,M,8/9/1977,Married,2,HDB4,530627
4751,MY,No,University,M,10/1/1960,Married,0,HDB3,530630
4752,SG,SG,Post Secondary,M,1/15/1987,Widowed,2,HDB3,640704
4753,SG,SG,Below Secondary,M,1/23/1987,Single,0,HDB4,750326
4754,SG,SG,Below Secondary,M,2/4/1987,Divorced,1,DH,658571
4755,SG,SG,Below Secondary,F,10/2/1979,Married,1,HDB4,680471
4756,SG,SG,Secondary,M,2/8/1987,Single,0,HDB3,531980
4757,SG,SG,Secondary,M,10/12/1960,Married,0,HDB5,440066
4758,SG,SG,University,M,10/18/1960,Married,0,HDB4,600004
4759,SG,SG,University,M,2/9/1987,Single,0,HDB4,370056
4760,SG,SG,University,M,2/11/1987,Single,0,HDB5,310219
4761,SG,SG,Secondary,F,11/19/1977,Married,2,HDB4,530627
4762,SG,SG,Below Secondary,M,2/19/1987,Single,0,AP,431014
4763,SG,SG,Secondary,M,11/29/1960,Married,0,HDB4,678187
4764,SG,SG,Post Secondary,F,2/25/1987,Widowed,0,HDB3,320110
4765,SG,SG,Secondary,M,1/9/1961,Married,1,HDB2,670536
4766,SG,SG,University,M,3/7/1987,Single,0,HDB5,608780
4767,SG,SG,Secondary,M,3/8/1987,Single,0,HDB5,760613
4768,SG,SG,Secondary,M,1/10/1961,Married,0,HDB5,730101
4769,SG,SG,Below Secondary,M,1/13/1961,Married,0,HDB4,760121
4770,SG,SG,Secondary,M,3/17/1987,Single,0,HDB5,120510
4771,SG,SG,Below Secondary,F,3/26/1987,Single,0,HDB4,570230
4772,SG,SG,Secondary,M,2/4/1961,Married,0,HDB4,730162
4773,SG,SG,University,F,3/29/1987,Single,0,TH,578964
4774,SG,SG,University,M,2/5/1974,Married,2,PC,509000
4775,SG,SG,Diploma,M,2/15/1961,Married,0,HDB4,613337
4776,SG,SG,Diploma,M,3/31/1987,Single,0,HDB5,310177
4777,SG,SG,Secondary,F,3/8/1974,Married,2,PC,509000
4778,SG,SG,Below Secondary,M,3/15/1974,Married,0,HDB3,610368
4779,SG,SG,Below Secondary,M,4/3/1987,Single,0,HDB4,650286
4780,SG,SG,Below Secondary,M,5/25/1988,Married,3,HDB4,210011
4781,SG,SG,University,M,4/5/1955,Divorced,0,HDB3,510254
4782,SG,SG,Secondary,M,5/27/1988,Married,4,SH,668306
4783,SG,SG,Secondary,F,4/7/1987,Single,0,HDB3,530686
4784,SG,SG,Secondary,F,5/29/1974,Married,0,HDB3,610368
4785,SG,SG,Below Secondary,F,6/3/1988,Married,3,HDB4,210011
4786,SG,SG,Below Secondary,M,4/14/1987,Single,0,HDB4,271011
4787,SG,SG,Below Secondary,F,6/6/1987,Married,4,SH,668306
4788,SG,SG,University,M,6/11/1961,Married,0,PC,382114
4789,SG,SG,University,F,4/14/1987,Widowed,0,HDB5,370091
4790,SG,SG,Secondary,M,7/10/1961,Married,0,HDB4,680411
4791,SG,SG,Secondary,M,7/27/1975,Married,2,PC,669598
4792,SG,SG,University,F,5/4/1987,Single,0,HDB5,640902
4793,SG,SG,University,M,5/13/1987,Divorced,0,HDB4,680004
4794,SG,SG,University,F,8/24/1975,Married,2,PC,669598
4795,SG,SG,Diploma,M,10/31/1959,Married,0,HDB5,530350
4796,SG,SG,Diploma,M,11/8/1961,Married,0,HDB4,670108
4797,SG,SG,University,M,12/10/1961,Married,0,HDB4,530973
4798,SG,SG,University,F,1/1/1959,Married,0,HDB5,530350
4799,SG,SG,Secondary,M,1/19/1962,Married,0,HDB4,530610
4800,SG,SG,Secondary,F,1/19/1962,Married,0,HDB4,822196
4801,SG,SG,Secondary,F,1/27/1969,Married,0,PC,382114
4802,SG,SG,Secondary,F,5/17/1987,Single,0,HDB4,640170
4803,SG,SG,University,F,5/19/1987,Single,0,HDB5,682689
4804,SG,SG,Below Secondary,F,2/16/1955,Married,0,HDB5,310249
4805,SG,SG,Diploma,M,5/24/1987,Single,0,HDB3,680154
4806,SG,SG,Diploma,M,5/26/1987,Single,0,HDB4,737937
4807,SG,SG,Secondary,F,6/7/1987,Single,0,HDB3,200803
4808,SG,SG,University,F,6/16/1987,Divorced,0,HDB5,200029
4809,SG,SG,University,F,2/19/1988,Married,4,HDB4,271013
4810,SG,SG,Secondary,M,6/26/1987,Single,0,HDB5,530602
4811,SG,SG,Secondary,M,2/24/1990,Married,4,HDB5,200029
4812,SG,SG,University,F,7/3/1987,Widowed,0,PC,689861
4813,SG,SG,Diploma,M,3/18/1955,Married,0,HDB5,310249
4814,SG,SG,Diploma,M,7/6/1987,Single,0,HDB4,510577
4815,SG,SG,Secondary,F,5/19/1962,Married,3,HDB3,90025
4816,SG,SG,Secondary,M,6/12/1988,Married,4,HDB4,271013
4817,SG,SG,Below Secondary,M,6/19/1968,Married,1,HDB4,644517
4818,SG,SG,Below Secondary,F,7/9/1987,Single,0,HDB4,641180
4819,SG,SG,Below Secondary,F,7/19/1987,Single,0,HDB5,640857
4820,SG,SG,University,F,7/23/1987,Single,0,HDB3,460109
4821,SG,SG,Secondary,F,6/22/1968,Married,1,HDB4,644517
4822,SG,SG,Secondary,F,6/25/1981,Married,0,HDB4,540149
4823,SG,SG,University,M,6/28/1981,Married,0,HDB4,540149
4824,SG,SG,University,F,7/30/1987,Single,0,HDB4,510573
4825,SG,SG,Diploma,M,6/30/1970,Married,0,SDH,307421
4826,SG,SG,Diploma,M,8/28/1987,Widowed,0,HDB4,550136
4827,SG,SG,Secondary,F,7/18/1990,Married,4,HDB5,200029
4828,SG,SG,Diploma,F,8/4/1970,Married,0,SDH,307421
4829,SG,SG,Secondary,M,8/30/1987,Single,0,HDB4,370027
4830,SG,SG,Diploma,M,9/8/1987,Divorced,2,HDB3,200815
4831,SG,SG,Diploma,M,8/5/1962,Married,1,HDB5,520225
4832,SG,SG,Diploma,M,8/30/1954,Married,0,HDB4,510103
4833,SG,SG,Diploma,M,9/10/1987,Single,0,HDB3,391011
4834,SG,SG,Diploma,M,9/6/1962,Married,0,HDB4,381042
4835,SG,SG,University,F,9/25/1954,Married,0,HDB4,510103
4836,SG,SG,University,F,9/18/1987,Single,0,HDB3,151073
4837,SG,SG,University,F,9/20/1987,Single,0,HDB3,732688
4838,SG,SG,Secondary,F,9/20/1987,Single,0,HDB3,682690
4839,SG,SG,University,M,10/9/1962,Married,0,HDB3,550427
4840,SG,SG,Secondary,M,10/10/1982,Married,2,AP,218817
4841,SG,SG,Secondary,M,10/14/1962,Married,0,HDB3,313085
4842,SG,SG,Below Secondary,M,10/31/1962,Married,0,HDB4,210010
4843,SG,SG,Secondary,M,9/28/1987,Widowed,2,HDB4,310110
4844,SG,SG,Below Secondary,M,11/3/1962,Married,0,HDB5,310260
4845,SG,SG,Below Secondary,M,9/28/1987,Single,0,HDB5,680340
4846,SG,SG,Below Secondary,M,11/6/1962,Married,0,HDB5,541224
4847,SG,SG,Below Secondary,F,11/15/1982,Married,2,AP,218817
4848,SG,SG,Below Secondary,M,9/29/1987,Single,0,HDB4,520209
4849,SG,SG,Below Secondary,M,11/27/1964,Married,1,HDB3,670451
4850,SG,SG,University,M,10/4/1987,Single,0,HDB3,310224
4851,SG,SG,Below Secondary,F,10/11/1987,Single,0,HDB3,680157
4852,SG,SG,Below Secondary,F,11/28/1964,Married,1,HDB3,670451
4853,SG,SG,University,M,12/3/1965,Married,1,HDB3,120458
4854,SG,SG,Secondary,F,12/10/1965,Married,1,HDB3,120458
4855,SG,SG,Secondary,M,10/26/1987,Divorced,0,HDB4,670612
4856,SG,SG,Secondary,F,1/8/1966,Married,1,SH,310190
4857,SG,SG,Diploma,M,2/21/1966,Married,1,SH,310190
4858,SG,SG,University,M,2/22/1968,Married,0,HDB4,645278
4859,SG,SG,Diploma,M,2/23/1986,Married,3,HDB4,730735
4860,SG,SG,Diploma,M,11/1/1987,Widowed,0,HDB5,310159
4861,SG,SG,Secondary,M,3/9/1955,Married,0,HDB4,730019
4862,SG,SG,Secondary,F,3/29/1968,Married,0,HDB4,645278
4863,SG,SG,Secondary,M,3/31/1962,Married,0,HDB4,590002
4864,SG,SG,Post Secondary,F,11/5/1987,Single,0,HDB4,680552
4865,SG,SG,University,M,11/5/1987,Single,0,HDB4,521150
4866,SG,SG,University,F,11/8/1987,Single,0,HDB5,550422
4867,SG,SG,University,F,4/1/1963,Married,0,HDB4,310148
4868,SG,SG,University,F,4/28/1986,Married,3,HDB4,730735
4869,SG,SG,University,M,11/10/1987,Widowed,0,PC,297820
4870,SG,SG,Post Secondary,M,11/15/1987,Single,0,HDB5,432004
4871,SG,SG,Post Secondary,F,7/2/1963,Married,0,HDB4,730019
4872,SG,SG,Post Secondary,M,11/17/1987,Single,0,HDB5,200029
4873,SG,SG,Secondary,F,11/18/1987,Single,0,HDB4,90022
4874,SG,SG,University,M,7/7/1959,Married,0,HDB4,680016
4875,SG,SG,Secondary,F,7/9/1959,Married,0,HDB4,680016
4876,SG,SG,University,F,7/10/1969,Married,0,HDB3,680235
4877,SG,SG,Diploma,M,11/28/1972,Divorced,0,HDB4,602285
4878,SG,SG,Post Secondary,M,7/29/1969,Married,0,HDB3,680235
4879,SG,SG,Post Secondary,F,7/30/1959,Married,1,HDB5,750481
4880,SG,SG,University,F,9/2/1964,Married,0,HDB4,560221
4881,SG,SG,Diploma,M,11/28/1987,Single,0,SH,217959
4882,SG,SG,Diploma,M,12/2/1987,Single,0,HDB5,522487
4883,SG,SG,Secondary,M,12/11/1987,Single,0,HDB4,570172
4884,SG,SG,University,M,9/5/1959,Married,1,HDB5,750481
4885,SG,SG,Diploma,F,10/20/1963,Married,0,HDB4,536000
4886,SG,SG,Secondary,F,12/13/1987,Widowed,0,HDB4,530719
4887,SG,SG,University,M,12/17/1987,Single,0,HDB4,321101
4888,SG,SG,Secondary,F,12/22/1987,Single,0,HDB5,460052
4889,SG,SG,Secondary,M,10/30/1964,Married,0,HDB4,560221
4890,SG,SG,Secondary,M,12/28/1987,Single,0,AP,148957
4891,SG,SG,Secondary,M,11/5/1963,Married,0,HDB4,400010
4892,SG,SG,Post Secondary,M,12/28/1987,Single,0,HDB4,550202
4893,SG,SG,Post Secondary,M,12/31/1987,Single,0,HDB3,560302
4894,SG,SG,Secondary,F,1/10/1988,Single,0,HDB4,560175
4895,SG,SG,Secondary,F,11/21/1969,Married,0,HDB3,820193
4896,SG,SG,Diploma,M,12/4/1963,Married,0,HDB4,570501
4897,SG,SG,Diploma,M,1/11/1988,Single,0,HDB4,510626
4898,SG,SG,Diploma,M,1/17/1969,Married,0,HDB3,820193
4899,SG,SG,University,M,1/27/1988,Divorced,0,SDH,268158
4900,SG,SG,University,F,2/19/1959,Married,0,PC,380117
4901,SG,SG,University,F,2/9/1988,Divorced,0,HDB4,600304
4902,SG,SG,University,M,2/15/1988,Single,0,HDB5,550201
4903,SG,SG,University,M,2/18/1988,Widowed,0,HDB4,541305
4904,SG,SG,University,M,3/13/1964,Married,0,HDB5,821166
4905,SG,SG,University,M,3/15/1964,Married,0,HDB4,562307
4906,SG,SG,University,M,2/27/1988,Single,0,HDB4,542321
4907,SG,SG,Below Secondary,F,2/27/1988,Single,0,HDB4,628752
4908,SG,SG,Secondary,F,3/2/1988,Single,0,HDB5,410662
4909,SG,SG,Secondary,M,3/21/1959,Married,0,PC,380117
4910,SG,SG,University,F,3/28/1969,Married,0,HDB4,510211
4911,SG,SG,Secondary,M,4/2/1964,Married,2,HDB4,543207
4912,SG,SG,Secondary,F,5/13/1964,Married,0,HDB4,735690
4913,SG,SG,Diploma,M,3/5/1988,Single,0,HDB4,510715
4914,SG,SG,University,F,3/14/1988,Single,0,HDB3,760353
4915,SG,SG,University,F,3/14/1988,Single,0,HDB4,681687
4916,SG,SG,Below Secondary,M,3/26/1988,Single,0,HDB4,530706
4917,SG,SG,Post Secondary,M,5/27/1964,Married,1,HDB4,320122
4918,SG,SG,Diploma,F,3/30/1988,Widowed,0,HDB4,310153
4919,SG,SG,Diploma,M,4/8/1988,Single,0,PC,600124
4920,SG,SG,University,M,4/8/1988,Single,0,HDB4,680236
4921,SG,SG,University,M,4/9/1988,Divorced,1,HDB4,510220
4922,SG,SG,University,M,6/7/1974,Married,0,HDB4,510211
4923,SG,SG,Diploma,M,6/28/1964,Married,0,HDB4,562104
4924,SG,SG,Diploma,M,7/1/1964,Married,3,HDB3,680616
4925,SG,SG,Diploma,M,7/1/1964,Married,0,HDB4,589038
4926,SG,SG,University,F,4/15/1988,Single,0,HDB5,730159
4927,SG,SG,Below Secondary,F,4/16/1988,Single,0,HDB5,760785
4928,SG,SG,Below Secondary,M,4/21/1988,Single,0,HDB4,760393
4929,SG,SG,University,M,4/23/1988,Single,0,HDB5,530616
4930,SG,SG,University,M,4/29/1988,Single,0,EC,569764
4931,SG,SG,Secondary,M,7/11/1964,Married,0,HDB4,735690
4932,SG,SG,Below Secondary,M,7/25/1964,Married,0,HDB5,530310
4933,SG,SG,Post Secondary,F,5/10/1988,Single,0,HDB4,680425
4934,SG,SG,Post Secondary,M,5/12/1988,Single,0,HDB5,530506
4935,SG,SG,Post Secondary,M,8/4/1982,Married,1,HDB4,530572
4936,ID,PR,University,M,9/14/1964,Married,0,HDB4,670508
4937,SG,SG,University,F,5/19/1988,Widowed,0,HDB4,680474
4938,SG,SG,Below Secondary,M,9/18/1964,Married,0,HDB4,610181
4939,SG,SG,Below Secondary,F,9/26/1982,Married,1,HDB4,530572
4940,SG,SG,Below Secondary,M,9/29/1964,Married,0,HDB4,650404
4941,SG,SG,University,M,10/19/1954,Married,0,SDH,278684
4942,SG,SG,University,M,11/14/1964,Married,0,HDB4,460407
4943,SG,SG,Diploma,M,5/21/1988,Single,0,HDB4,680540
4944,SG,SG,Below Secondary,M,6/15/1988,Single,0,HDB5,530171
4945,SG,SG,Below Secondary,F,6/21/1988,Single,0,HDB4,589039
4946,SG,SG,Diploma,M,7/1/1988,Single,0,HDB4,760120
4947,SG,SG,Secondary,F,12/25/1954,Married,0,SDH,278684
4948,SG,SG,Secondary,M,1/1/1965,Married,0,HDB5,550409
